COMMIT_HASH,REFACTORING_TYPE,COMMIT_DAY,LINES_ADDED,LINES_REMOVED,LINES_ADDED_LAST_COMMITS,LINES_REMOVED_LAST_COMMITS,LABEL
abe830d72ca865d3835a0b90a0692c55d68dc139,Move Source Folder,57,1843,2431,2610,4541,0
9658dfbafae18c5864d477ee49229ac061467ae8,Move Class,53,372,4119,3155,977,0
9658dfbafae18c5864d477ee49229ac061467ae8,Rename Class,53,372,4119,3155,977,0
bfce02748a6f1b3abf57688c717d1bc44a167a90,Extract Method,53,51,45,3105,933,0
1723e5bb02b478df9c73b4d976355d6659b75f80,Extract Method,51,185,171,2921,763,0
fb9a75ab85331de2d09b7435ea861e4872a25d24,Extract Superclass,49,1957,182,989,590,0
fb9a75ab85331de2d09b7435ea861e4872a25d24,Pull Up Method,49,1957,182,989,590,0
65ee043d5d1ce8fb0137ebc2cb5e03b03d1d0901,Extract Method,49,45,24,1146,682,0
6bbecccdb87d4d95d8c6d8334d6d9c63ffc7167b,Move Attribute,45,917,555,238,498,0
75e4633d4d83a57a5608d7bf66b693d96939d56a,Move Method,43,1,1,593,1082,0
5483c43ddd86bfc779a4e9e6a811a948c5557a8c,Move Source Folder,41,1,1,641,1123,0
602be9569aa98f7b707e1836bc1e80b81b90edf1,Extract Method,41,25,9,679,1623,0
ef92b8b75bf102dad459f0389290be37304b1824,Inline Method,38,202,116,1175,1888,0
ef92b8b75bf102dad459f0389290be37304b1824,Extract Method,38,202,116,1175,1888,0
b4da2a7e7ccad73defd41a8bec1ed944da4520a3,Rename Method,36,9,371,1254,1594,0
dbae3406ed6af698165251930a8c0fa02f086ec2,Rename Package,36,356,585,1014,1134,0
dbae3406ed6af698165251930a8c0fa02f086ec2,Rename Class,36,356,585,1014,1134,0
29e673dd4ff4d03bf09a6c6231d3e31cedd96694,Extract Method,24,49,42,978,1102,0
2df49e506941f0cd26a3ed4aaf47fcfac213b763,Move Source Folder,21,63,509,1065,649,0
644db75ee40e0d5e5ff86cec13b8577f369c94a9,Rename Method,21,698,381,1183,555,0
644db75ee40e0d5e5ff86cec13b8577f369c94a9,Extract Method,21,698,381,1183,555,0
6b3462339faa8bf2eb92f58b1f853e3a68a5ec67,Rename Method,21,88,77,1981,1692,0
a6349e079fc7ff3d0285d068753f2a242b74fdd7,Rename Method,20,116,125,2138,1734,0
1aae31b7deb9ffc737ce39be7b2f2d710391fa37,Move Source Folder,20,13,10,2388,2297,0
7ca0ba49701f2dde3aebadc9c0801848d8ca542a,Extract Superclass,20,150,56,2266,2244,0
7ca0ba49701f2dde3aebadc9c0801848d8ca542a,Pull Up Attribute,20,150,56,2266,2244,0
716ba3e0b7ee841eecb4aa8cb973e171ba8bc934,Rename Method,19,816,287,1453,1963,0
716ba3e0b7ee841eecb4aa8cb973e171ba8bc934,Extract And Move Method,19,816,287,1453,1963,0
02a27e6f78c8c118ceb15040b8520ef5bfdeab8d,Extract Method,16,886,1214,613,797,0
77419b96a275d7407f1ff41cef8b77c34317160b,Move Class,13,273,167,419,731,0
d388b3177d6430be2cd021440a98c1f656d4e928,Move Class,13,263,573,213,197,0
d388b3177d6430be2cd021440a98c1f656d4e928,Move Source Folder,13,263,573,213,197,0
2f0a17951462f60835bbf3630e68760c50ebaea9,Move Source Folder,13,28,3,724,653,0
30b732e15706f43d5f04b907dcd8d7c9cf06e2fd,Rename Method,12,3,6,721,647,0
9e386a0ba65a7f7ed12612aa67543508104421ec,Rename Method,12,46,48,675,599,0
4b4c27b099f3e5757027a89f2e3f8700fa65ab98,Inline Method,12,79,101,596,498,0
e62ba4cd262623c1af59e475f120f5b5675468dc,Move Source Folder,11,57,39,539,459,0
5400e6258a31e4757cafefe596a301cd336ccd58,Extract Interface,11,539,459,0,0,0
5e2febea94ae56db7fd0729e808625f7be1f6a32,Rename Attribute,6116,314,40,333,70,0
5e2febea94ae56db7fd0729e808625f7be1f6a32,Extract Class,6116,314,40,333,70,0
5e2febea94ae56db7fd0729e808625f7be1f6a32,Move Attribute,6116,314,40,333,70,0
52eab6561b244a4c84572a04bf6bf05144b2033b,Rename Attribute,6116,4,4,529,172,0
a1e4f67e9d5480de3d725295f562e98f6c45d79e,Extract Method,6116,299,38,274,178,0
a1e4f67e9d5480de3d725295f562e98f6c45d79e,Rename Variable,6116,299,38,274,178,0
a1e4f67e9d5480de3d725295f562e98f6c45d79e,Rename Parameter,6116,299,38,274,178,0
a1e4f67e9d5480de3d725295f562e98f6c45d79e,Rename Attribute,6116,299,38,274,178,0
70f1e65a1fbd882442829cc377be937db4ee1acc,Rename Variable,6116,3,3,279,181,0
41ba47a04626704ef2fc49ba03b0be0939879271,Rename Class,6116,5,5,305,207,0
41ba47a04626704ef2fc49ba03b0be0939879271,Rename Method,6116,5,5,305,207,0
355dadec5d8729f25fe57408f29c75e64ee65623,Extract Variable,6116,22,20,391,202,0
355dadec5d8729f25fe57408f29c75e64ee65623,Rename Variable,6116,22,20,391,202,0
bf30b1f2af61a37d8e1215e1af6022ede913dc2d,Rename Class,6116,200,106,200,105,0
bf30b1f2af61a37d8e1215e1af6022ede913dc2d,Rename Attribute,6116,200,106,200,105,0
bf30b1f2af61a37d8e1215e1af6022ede913dc2d,Extract Method,6116,200,106,200,105,0
5cc4b1638d331d9f6bfa9366e26acade4b412202,Rename Parameter,5994,44,44,393,89,0
6faa7858155e8311890f14e486f43d5f8cd69835,Extract Method,5873,8,6,390,84,0
cb9d0a8369704bfc94a84371561d30a6b4317767,Rename Parameter,5797,31,31,366,60,0
54a95d899854ad5a0a7b896f99cd8ba68b89d471,Rename Method,5784,108,15,263,50,0
54a95d899854ad5a0a7b896f99cd8ba68b89d471,Extract Method,5784,108,15,263,50,0
bb9dea37dc558378dfc6559133171f45c6a3b5b7,Rename Attribute,5479,9,9,263,50,0
c96a3e5a40040ef43e0a51935a368458763d3424,Extract Method,5426,237,28,1532,1527,0
c96a3e5a40040ef43e0a51935a368458763d3424,Replace Variable With Attribute,5426,237,28,1532,1527,0
a94943098d61f48a5508c2ba32996a0e98eb1704,Extract Method,5349,5,1,1859,1858,0
3e7ca122fd7cdd5435b5c8bf83b234b3f68bfb89,Rename Attribute,5341,7,7,2208,2017,0
eb15183f8f1272ee3cfde61eeaf048c2280f0e23,Rename Variable,5341,5,5,6118,4117,0
53065084d622423dd086efdc6e76729f97d463e2,Rename Attribute,5341,9,9,6528,4232,0
d522432b79044740831a132d8b92e7dab5477444,Move Class,5335,1506,1505,5167,2844,1
8ddaf505ae033aae2ed71e900b53159ce640f37c,Change Package,5335,332,332,4850,2515,0
8ddaf505ae033aae2ed71e900b53159ce640f37c,Move Source Folder,5335,332,332,4850,2515,0
387455c408f9de0a9870a215e1e6b9497bef1eff,Extract Superclass,5325,356,166,4671,2378,0
387455c408f9de0a9870a215e1e6b9497bef1eff,Pull Up Method,5325,356,166,4671,2378,0
387455c408f9de0a9870a215e1e6b9497bef1eff,Pull Up Attribute,5325,356,166,4671,2378,0
02f53e4fa6ec7fa339c8c9273183669d7f5928c9,Extract Class,5065,3915,2105,788,290,1
02f53e4fa6ec7fa339c8c9273183669d7f5928c9,Move Method,5065,3915,2105,788,290,1
02f53e4fa6ec7fa339c8c9273183669d7f5928c9,Move Attribute,5065,3915,2105,788,290,1
885b0a0a353275739c9b1658a8384fdbf6a9af2b,Move Method,5065,419,124,395,179,0
d8bf84a141b46cde9f0a31294e21053bd8d7cfec,Extract Subclass,5064,145,117,253,65,0
d8bf84a141b46cde9f0a31294e21053bd8d7cfec,Push Down Method,5064,145,117,253,65,0
87ffca22115ae701191ef763c95cfad0f632da50,Extract Method,5048,15,3,245,67,0
cfbd46ac5bfbb669776e9403375a581fc4d4e8bd,Extract And Move Method,5048,177,29,313,69,1
b71a0f371551be0ce4a0b775f8753e0d9ca685df,Extract And Move Method,5048,32,17,928,334,1
bf300c3e8f03bf9aa1ff66195d79cafd8a626cb0,Rename Parameter,5047,26,13,935,354,0
7fc29d8619f8ff627e93d4e55c278f072e4ab0d5,Extract Variable,5046,3,3,969,370,0
e12390f05d0091d5936e0a1f8a5ce4816d57f8b5,Rename Method,5044,7,5,1035,372,0
21feca713e75b1c486d9fca07aa9aea19410d72c,Rename Parameter,5044,245,31,886,408,1
294b5827154e60ccde947a7c850a98104d670041,Rename Variable,5043,647,282,1043,218,1
3d18de89cb960df1a785472ca46ec9cc67ee08ea,Rename Method,5042,33,33,1012,186,0
3d18de89cb960df1a785472ca46ec9cc67ee08ea,Rename Parameter,5042,33,33,1012,186,0
3d18de89cb960df1a785472ca46ec9cc67ee08ea,Rename Attribute,5042,33,33,1012,186,0
efe37ea42940ffbb7f6e10bf596e629a6c03bc87,Move Class,5041,37,19,1012,204,0
efe37ea42940ffbb7f6e10bf596e629a6c03bc87,Rename Parameter,5041,37,19,1012,204,0
011d22895719c182ad3ddce859756154a2eb7a37,Rename Parameter,5041,73,7,952,202,1
12fa860b66d1e7ea61d1e2297edcd59857ce0c66,Rename Method,5041,96,67,930,182,1
25aeeeff73ce086ce4fb7d2e108b981f445d3b28,Inline Method,5040,804,92,141,253,1
b65a29cdf96ed9a6d845a982ee3cf16ff4d8d051,Move Class,5036,2,1,61828,61836,0
03946285e4d8d812b3485e036de69226f7fd4345,Rename Method,5035,37,37,62202,62021,0
8e29a71464b8dd555a9a9bb428e2812d63a8e089,Extract And Move Method,5035,13,5,62362,62060,0
4b75fdd1f345616a2acc62393d626e5094ca2d44,Extract And Move Method,5035,74,47,62502,62257,1
cdb2699fdcd74fd4698aa5c66a35c6705e8ced2c,Extract Method,5035,15,163,63632,63266,0
f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65,Change Package,5032,61689,61584,1959,1707,1
763333c2572c5ebcb8f1d09c32876da987741c54,Replace Variable With Attribute,5011,411,222,1577,1552,0
763333c2572c5ebcb8f1d09c32876da987741c54,Rename Parameter,5011,411,222,1577,1552,0
763333c2572c5ebcb8f1d09c32876da987741c54,Rename Attribute,5011,411,222,1577,1552,0
763333c2572c5ebcb8f1d09c32876da987741c54,Move Method,5011,411,222,1577,1552,0
9a09f41b03df238043e0eda59d5cfa11cdd36523,Extract Method,4877,173,44,1520,1523,0
3513fe3566dd9ae7792f21581f6f94eb5c02adcb,Move Class,4867,214,244,1322,1309,0
3513fe3566dd9ae7792f21581f6f94eb5c02adcb,Move Method,4867,214,244,1322,1309,0
101996e7ade8d700263b6fc7504ccfcae4884ef6,Rename Attribute,4862,1145,1172,225,167,0
ff5344694261cef3d3d68b71d663073d6ac7d0d0,Inline Variable,4862,16,25,421,350,0
67dfdf60f5f8ccb8ed910bfe9d1cdc6e84f0db36,Extract And Move Method,4862,29,67,414,305,0
9be7b6effb23517ec2e23838ba16f469727d9dda,Extract Method,4862,116,15,304,296,0
964c0c8fd6abdb4c32c050db3f129edef7232cbe,Pull Up Method,4847,16,30,292,270,0
ae887bde4df5b1f61ff418635a51925d2d94aacc,Extract Class,4828,48,30,247,243,0
ae887bde4df5b1f61ff418635a51925d2d94aacc,Move Attribute,4828,48,30,247,243,0
a6d28b013f3c9b4d4c17c6020c9d72c919e4349d,Rename Parameter,4799,212,208,41,41,1
db449fcaf4d45e600adbe96713d388818707b55e,Rename Attribute,4719,22,22,107,69,0
b90b2b266275611fae7f197c1dcbb83e19ea351b,Rename Parameter,4719,6,6,129,90,0
1ea29a6f4a04868e12f417792e81abd183ce3462,Rename Attribute,4626,4,4,136,91,0
f5d7796ca4a4776c9398d1b8691435643895349c,Rename Variable,4626,3,3,156,99,0
72a0592b11226c0c0b3927505a03687b85329078,Rename Attribute,4555,6,6,156,98,1
e40aa84e96395c700178cc1e9b70a7398eff9a58,Extract Superclass,4432,88,50,1161,296,0
e40aa84e96395c700178cc1e9b70a7398eff9a58,Rename Method,4432,88,50,1161,296,0
e40aa84e96395c700178cc1e9b70a7398eff9a58,Pull Up Method,4432,88,50,1161,296,0
e40aa84e96395c700178cc1e9b70a7398eff9a58,Extract Method,4432,88,50,1161,296,0
7f4faa85489bc02250686f67a1086db0cdb81424,Rename Variable,4369,28,27,3749,1882,0
b99842f9b4e3f124d1e7afa8737302e979c5e5a9,Extract Variable,3794,11,5,3738,1877,1
c8b1ea3e23c4b30a85dfff30aec1df6e90911316,Extract Variable,2911,23,11,3715,1866,0
0a8fa7c05c1f94f43bdb6fcd7988dbea82d1730d,Rename Variable,2063,6,5,3737,1871,0
7ca3d8ec6278548833e5ce6d41ae2040b1d41f7a,Move And Rename Class,1689,1093,248,2647,1624,0
7ca3d8ec6278548833e5ce6d41ae2040b1d41f7a,Extract Superclass,1689,1093,248,2647,1624,0
14347856c9fd7cd7e1b7a15989b8b0f1aba24c9c,Rename Attribute,1679,2616,1613,48,17,1
7fd9d86fc02c09b316755394e0079fda64f0be98,Move Source Folder,1679,0,0,163,160,0
f2478d242ce7d50ab04b4188facf1b9111e72be6,Move Source Folder,1679,0,0,173,163,0
38bf6843ce6fc6c878a5b0b55c49c034a3720184,Extract Variable,1593,28,10,357,173,0
5ac676c3e11b2ff045730c5d5d1d2a922bcae3ba,Extract Variable,1433,3,1,357,175,0
c75d5c3707e0eacf2eeb93e7216403cbdba80d8a,Rename Variable,1372,17,6,373,170,0
f7fe8f8bb627866690b33a1d70534ac36b1e6970,Rename Parameter,1371,115,143,270,35,0
f7fe8f8bb627866690b33a1d70534ac36b1e6970,Rename Variable,1371,115,143,270,35,0
8352cec85fd76d0bd0697f7cae6162411c97ac85,Extract Variable,1257,10,3,277,39,0
5698a20d82e76310ff30b35305808bfb45b33368,Rename Method,1203,212,20,121,44,0
912290e3e5f57bc9a1b4a3e55d406c5b00a18237,Rename Method,1203,3,3,230,114,0
da241ba8175bf654bc9871ca346224e1dde19445,Rename Method,1200,33,1,227,246,0
f29c513e4e76f97af39c82554e203208a8e8e942,Rename Parameter,1107,12,8,245,248,0
0acefb111e3f2692f4f5f90bda11497c83901905,Extract Variable,674,17,7,235,243,0
d664a2619aee6450b2773e7eb1c4aad3ca4fe104,Extract Method,377,56,25,197,224,0
83bebf5b828816a663e5c6763d5bc325efba503f,Extract Method,220,112,73,119,185,0
7642970f5d53d050ec76804634d870f96674dac2,Rename Variable,220,30,133,208,165,0
7353b042d83025f3e9d346e35b4215baca604016,Extract Method,193,30,10,186,164,0
93d029e3c29bda5d0c5e07cb70b8ead408e07ea9,Extract Variable,158,7,2,179,162,0
4ccf2cc0afb02525a3f0b85b7519b9a90170f612,Extract Method,134,18,6,161,156,0
183ee5dc51d41957bee0702364f0bd7049513691,Move Method,133,34,34,127,122,0
3275d508b30dcafefafdc3f70305d473d1e09e19,Extract Method,133,119,113,8,9,0
519a941dc276677ab1510b0620758a474775c596,Rename Attribute,128,8,9,0,0,0
d1cc91686abf34d073ffc496506da9ef712984b5,Rename Variable,6402,18,14,1516,1088,0
dbd77cf4fb93996fb7f312bba2aaddb87e5d6a39,Rename Variable,6120,16,17,1537,1075,0
24c4ff6140353a21eb1ed9bc2bdd229a6665bfe9,Change Package,6119,1215,965,360,115,1
283351276ff704df65779624e195701a21f0e25c,Move Class,5650,79,61,346,56,0
283351276ff704df65779624e195701a21f0e25c,Move Method,5650,79,61,346,56,0
b1875ac1abf9ae86f5a589c5144c8c9902a1dfa2,Rename Method,4665,30,21,1116,122,0
b1875ac1abf9ae86f5a589c5144c8c9902a1dfa2,Extract Method,4665,30,21,1116,122,0
b1875ac1abf9ae86f5a589c5144c8c9902a1dfa2,Rename Variable,4665,30,21,1116,122,0
111c4a5e54dbb1bec6537eca02618e2287bd23be,Extract Method,4635,176,24,954,99,0
6ce9662add46e3cf144be07f7ebf18e2d25a7abc,Extract Method,4635,37,4,990,181,0
25ac3249dc2a40bd52ceccc9251c8446b036d197,Extract Method,4635,38,5,974,197,0
ae3f537711b1375c4892130d65cb60928549cf58,Extract Method,4631,65,2,925,199,0
40f0cea10371f88cf29e634bedb1ee7736ec14e5,Extract Class,4610,800,87,181,162,0
40f0cea10371f88cf29e634bedb1ee7736ec14e5,Move Attribute,4610,800,87,181,162,0
fc7a9d362dbd3c03ce32c64520c2678f6712a848,Extract Variable,4603,14,1,253,198,0
616ff5d88cf082654c75b744a49ed8d34c7afc6d,Extract Method,4603,73,86,298,284,0
616ff5d88cf082654c75b744a49ed8d34c7afc6d,Extract Variable,4603,73,86,298,284,0
616ff5d88cf082654c75b744a49ed8d34c7afc6d,Rename Parameter,4603,73,86,298,284,0
e1dd7362802407cfa0b30af0980c501b9740f680,Parameterize Variable,4597,22,21,315,268,0
229c5f6db986c427a7ec8eefe6e7d5cbe30ad032,Extract And Move Method,4593,16,4,321,285,0
8dc9448b95e6937e897e3040d010562303d211d1,Rename Attribute,4590,56,50,452,241,0
b1d296a3acb31bda6b830c3bfcd29dfeec3b2ea3,Extract Method,4590,86,37,446,205,0
df61e025bbdb4e287abef296aa09b4e41552d0ea,Extract Method,4366,118,172,385,99,0
5a046686802b6417ee27e6f27c1d66a3bfb8d8c9,Extract Method,4352,39,5,362,110,1
1c3d16082cecc3f8518abea7c2b4be4cfce7fb8f,Move Source Folder,3282,22,21,1153,120,1
7b465048de85cbf398741bb420b2a6900524f686,Extract Method,3071,187,6,1229,135,0
989135e762d3f00767240e7b42ee9e1cccbe43dd,Rename Method,2711,80,1,1262,139,1
fba63071874c806f7cf82102470c2d490cef1317,Extract Method,2703,57,66,1214,74,0
4305e9e8ef1d0b7d5eaca515ca30dc636965adb5,Rename Variable,2702,16,16,1255,1639,0
afadc5ca9a5f7976d0792388cad959be41e0f443,Extract And Move Method,2702,813,31,442,1608,0
416444191683859a50a112b865f84fc2503d057f,Extract Method,2564,263,21,234,1598,0
6b47d450aa9d1e512c472bcb8d4688dcc7026e7f,Extract Method,2543,113,5,426,1769,0
fce20ba2bf5d0cea42e078eb6020f9a972729358,Extract Variable,2306,9,1,1620,2212,0
cc9e11a2b1baa008484110e659f56415baf26cd5,Move Source Folder,2305,57,1581,1897,633,1
cc9e11a2b1baa008484110e659f56415baf26cd5,Rename Class,2305,57,1581,1897,633,1
fb2b2da30987d67d82328b587226fa4c37157155,Move Source Folder,2303,0,0,2502,646,0
782084ecf5d2123c2b40396a24e7254fa1f62765,Extract Method,2299,55,11,2461,649,0
782084ecf5d2123c2b40396a24e7254fa1f62765,Extract Variable,2299,55,11,2461,649,0
7153862be7dfc17134a969a08495566f880481a7,Rename Variable,2299,305,176,2300,553,0
9465506f486cf45ae3b476851867e9638c83a476,Rename Attribute,2299,1203,444,1402,187,0
f996756625bcc9c519758403379f7b4ef033cbb4,Extract Variable,2297,334,2,1143,251,0
e40fb8273c5c8830caa5f08dce19a2ff4e296ad8,Extract Method,2288,605,13,626,258,0
7d3842800610c02d3b040bf5ac4f852e14cbe7b4,Rename Variable,2268,14,14,623,251,0
bd5e0acad6233719d246e38fc1c846adca4d312d,Rename Parameter,2249,144,80,530,208,0
65a6508428e01c00fa7e995aafdac40bc65f0421,Extract Method,2247,305,78,301,175,1
65a6508428e01c00fa7e995aafdac40bc65f0421,Extract Variable,2247,305,78,301,175,1
b5d58a8a0ce7ba2eda8e016788ee5695b6650286,Rename Parameter,2247,75,66,1569,827,1
19c81683ce7adc0d4d3675f96a82a83d6fadd4eb,Extract Method,2245,88,20,1970,1020,0
db3d3015f2ff91ef9f3172613e0477959b34820f,Extract Variable,2055,11,7,1986,1054,1
11663fc64a5a250877c75204cc07a0c9ef4c25fa,Extract Variable,2052,51,37,1944,1046,1
8c789b517914efd306590a810ec487f6ff2fe9ea,Inline Variable,2050,76,45,1869,1002,1
8252efa3a0ba05fd56065bf87c145d6abd4f116e,Extract Superclass,2049,1343,718,606,300,0
89f742ecea570e8a5dab92291813b3f01f18e50b,Rename Method,1619,489,213,1146,219,1
89f742ecea570e8a5dab92291813b3f01f18e50b,Rename Parameter,1619,489,213,1146,219,1
89f742ecea570e8a5dab92291813b3f01f18e50b,Rename Variable,1619,489,213,1146,219,1
7c9a982ea372b1e7d8f0a9086120e5d3cc23cc78,Rename Method,1524,27,41,1519,223,0
cb891cf0d22e177192c542737dc66faef0f55f14,Rename Method,1523,9,29,1515,199,0
2fcd32ab8b1353d86b8166c588ea089fe14150a3,Move Source Folder,1332,1,1,1524,208,0
f2cff707621ab6fd256181b525acf7874be7fd28,Rename Variable,1269,80,16,1461,209,0
a99154cafa2db59307e7601e0330ed88374416ca,Rename Method,1207,1029,132,512,135,1
a99154cafa2db59307e7601e0330ed88374416ca,Extract Method,1207,1029,132,512,135,1
a99154cafa2db59307e7601e0330ed88374416ca,Extract Variable,1207,1029,132,512,135,1
a99154cafa2db59307e7601e0330ed88374416ca,Parameterize Variable,1207,1029,132,512,135,1
a99154cafa2db59307e7601e0330ed88374416ca,Rename Variable,1207,1029,132,512,135,1
a99154cafa2db59307e7601e0330ed88374416ca,Rename Attribute,1207,1029,132,512,135,1
1671189d5b73e7e6e01157358027a62a3b235d12,Move Attribute,1204,400,45,1819,816,1
14eaa631e5e3005dc865d0f6eda2549fd86051ec,Rename Class,1154,5,5,2086,1173,0
70035aecca3c971819b9a06993fab14a3945dbfd,Rename Method,1055,10,10,5789,3511,1
d64538bf777b6b53072f6fe132f39fe071d1e582,Rename Method,1054,17,17,6176,3565,0
249bcf22d2d8ba57a0d93a298785a105f22a4c60,Extract Method,877,80,58,6236,3522,0
d35eb4d1d46865fb13757b67c795563dfd9f25c3,Move Attribute,723,1707,726,4566,2810,1
57d0d01bf85b6d2a85a6e7c05d75171a94caecdb,Extract Superclass,716,272,362,4300,2454,1
57d0d01bf85b6d2a85a6e7c05d75171a94caecdb,Pull Up Method,716,272,362,4300,2454,1
57d0d01bf85b6d2a85a6e7c05d75171a94caecdb,Pull Up Attribute,716,272,362,4300,2454,1
fa9f99a48f141abdb995884500e1add2dc83c19b,Inline Variable,706,3713,2348,680,111,1
fa9f99a48f141abdb995884500e1add2dc83c19b,Move Attribute,706,3713,2348,680,111,1
7f5781045f4177cdd9a40da9a245351bcf629c54,Extract Variable,679,404,71,326,53,1
9158fe4d89c35b604509ffb905512c1d536f4eb9,Rename Method,676,140,15,417,59,1
b8e6d53444d933ef9c223d4396e4426992c5a3b9,Rename Method,634,37,14,746,97,0
d1138be292b3b7843bfea1966171e2ce03e3646b,Rename Method,622,6,6,749,96,0
3345a60bea315990a20220f37ab1bcd826d2fd42,Extract Method,579,93,5,1652,183,0
9ff553d534f73abbcd6ccadeed9d3e98dab7e588,Extract Method,535,50,13,1658,226,0
8ece7369d454d026f344b9fe5af5fa78590ea04a,Rename Variable,480,231,21,1727,406,1
b774009f79cbb25702a2d3455ab2c07992372a07,Extract Method,375,366,52,2004,495,1
b774009f79cbb25702a2d3455ab2c07992372a07,Inline Variable,375,366,52,2004,495,1
b774009f79cbb25702a2d3455ab2c07992372a07,Rename Variable,375,366,52,2004,495,1
6323fb9618402b2acad1d64b4cf431f388bfc881,Extract Variable,345,9,5,2011,547,0
e51163c5653fb9188d4bc52e42541207e28eef43,Extract Method,291,996,92,1043,483,1
abc40c8577f150d29d3207e3b37d2966883ed2bf,Rename Method,290,56,56,2271,451,1
587b78a9c063413c949c7aa66424d07b3a4f2cee,Extract Method,285,300,201,2535,269,1
587b78a9c063413c949c7aa66424d07b3a4f2cee,Extract Variable,285,300,201,2535,269,1
5ed4107f67d309ca5034d85673de3156b4474601,Extract Class,263,643,141,1901,137,1
5ed4107f67d309ca5034d85673de3156b4474601,Move Method,263,643,141,1901,137,1
9311fd6466fc014e6a976412af6974f1fe0558c8,Rename Variable,176,16,57,1885,80,0
511499162fc2ea958f3c78b1081225d335b52227,Rename Parameter,160,28,28,1857,52,0
6523431f5c00d94a814abc2ad8ba06edc65e1ee7,Extract Variable,147,1284,24,573,28,1
6523431f5c00d94a814abc2ad8ba06edc65e1ee7,Rename Variable,147,1284,24,573,28,1
8fd7e711bfe61b7ac7ee82646bb40fed95cedc8c,Extract Method,41,564,19,9,9,1
7b7d93902959a339eeb2ad4e9b817151a414714d,Move Source Folder,18,9,9,0,0,0
bdb4a09ceaceab7e3d214b1beadb93bd9c911342,Extract Method,5492,54,9,469,107,0
269eae18a911f792895d0402f5dd4e7913410523,Extract Method,5402,361,24,108,83,0
269eae18a911f792895d0402f5dd4e7913410523,Rename Variable,5402,361,24,108,83,0
640490133d660d8850bf6f7bf93aa502ca807eb1,Move Class,4675,13,1,95,82,0
3936da9d3fe37bcd20dd37216d82608e5917be07,Rename Variable,3795,38,50,260,136,0
10eeaf63d01a0c31c5af87438d83be7096cd343e,Rename Variable,3475,20,20,293,176,0
5560a086886c4d6dba2c30eb75e57e3167765c6e,Extract Method,2928,37,12,336,168,0
1596f3bbe57986361da4ac1a23634dd5b00d10df,Move Source Folder,2928,0,0,367,173,0
cd745ecf52fb2fe8fed1c67fc9149e4be11a73f0,Move Source Folder,2928,0,0,493,252,0
a2cf820dd69e55050a8db004c305a6133c3feb2e,Extract Method,2928,203,104,424,154,1
a2cf820dd69e55050a8db004c305a6133c3feb2e,Move Method,2928,203,104,424,154,1
135281e95ce1616ba42a18691282be9d8d4af73b,Rename Attribute,2546,53,60,474,233,0
4c971f08861e8cefb8ca9ac20799bfdad4e973a4,Rename Method,2546,80,4,395,234,0
0cebfb4cdd85a968f76bca830bcfab8c094d8949,Rename Method,2544,31,5,450,261,0
ce3a962527c403b7a2ee285830df47caaef56359,Pull Up Method,2544,126,79,489,229,0
94f50c098ff5bede66ab67d56176c2329f21e758,Rename Method,2544,134,6,411,227,0
0e45f911c8269f0888596fe62be35a18e6e3fb82,Move Method,2542,103,139,320,100,0
4745ade0eb9450e51476269ad3d55db52df677e6,Inline Method,2446,1,5,332,98,0
028893dad71e4823f67a427903699999d6eedd4b,Extract Method,2242,86,32,361,77,0
2391d4701954389c3b51ac2357202cc335225189,Extract Method,2234,165,47,348,47,0
f04a1fb1a6453bb22509bd0cc4422af4d3506db4,Extract Variable,1965,56,4,634,47,0
1d040cee6c21afb693e1b849ec37712c493dc981,Rename Attribute,1458,12,12,763,58,0
b3ca31bc9ead69510a671456a5c973d6dd01f9aa,Rename Method,1341,13,3,812,95,0
4b0bfcfa66b01f6d5e8ccf6225bd483bb27d879b,Rename Method,1210,115,11,762,93,0
ba3db969a6dc7a346b0c11912483264af9d80554,Rename Method,1209,152,17,901,422,0
5ad6ce22f851b3a05b370890686b45997182effa,Rename Attribute,1191,342,4,594,425,0
ae8e1d82dfc046b4054b6158cf818d1bfe6584ec,Extract Variable,1183,141,23,470,408,0
5606f004a69c67c4a9dfbe199818ec92ea7f502e,Extract Variable,1182,62,40,800,416,0
083189d6835464b71fff4d36caa3d55de2087825,Rename Variable,1041,65,9,778,411,0
